"X7_CAMPO","X7_SEQUENC","X7_REGRA","X7_CDOMIN","X7_TIPO","X7_SEEK","X7_ALIAS","X7_ORDEM","X7_CHAVE","X7_CONDIC","X7_PROPRI"
"DT5_CLIDES","002","SA1->A1_LOJA","DT5_LOJDES","P","N","","0","","","S"
"DT5_CLIDES","003","SA1->A1_END","DT5_ENDDES","P","N","","0","","","S"
"DT5_CLIDES","004","SA1->A1_BAIRRO","DT5_BAIDES","P","N","","0","","","S"
"DT5_CLIDES","005","SA1->A1_MUN","DT5_MUNDES","P","N","","0","","","S"
"DT5_CLIDES","006","SA1->A1_EST","DT5_ESTDES","P","N","","0","","","S"
"DT5_CLIDES","007","SA1->A1_CEP","DT5_CEPDES","P","N","","0","","","S"
"DT5_CLIDES","008","Space(Len(DT5->DT5_SQEDES))","DT5_SQEDES","P","N","","0","","","S"
"DT5_DDD","001","DUE->DUE_NOME","DT5_NOME","P","S","DUE","1","xFilial('DUE')+M->DT5_DDD+M->DT5_TEL","!Empty(M->DT5_TEL)","S"
"DT5_DDD","002","DUE->DUE_END","DT5_END","P","N","","0","","!Empty(M->DT5_TEL)","S"
"DT5_DDD","003","DUE->DUE_BAIRRO","DT5_BAIRRO","P","N","","0","","!Empty(M->DT5_TEL)","S"
"DT5_DDD","004","DUE->DUE_MUN","DT5_MUN","P","N","","0","","!Empty(M->DT5_TEL)","S"
"DT5_DDD","005","DUE->DUE_EST","DT5_EST","P","N","","0","","!Empty(M->DT5_TEL)","S"
"DT5_DDD","006","DUE->DUE_CEP","DT5_CEP","P","N","","0","","!Empty(M->DT5_TEL)","S"
"DT5_DDD","007","DUE->DUE_CONTAT","DT5_CONTAT","P","N","","0","","!Empty(M->DT5_TEL)","S"
"DT5_DDD","008","DUE->DUE_TIPTRA","DT5_TIPTRA","P","N","","0","","","S"
"DT5_DDD","009","TMSValField(""M->DT5_TIPTRA"",.F.)","DT5_DESTPT","P","N","","0","","!Empty(M->DT5_TIPTRA)","S"
"DT5_DDD","010","DUE->DUE_HORCOI","DT5_HORCOI","P","N","","0","","","S"
"DT5_DDD","011","DUE->DUE_HORCOF","DT5_HORCOF","P","N","","0","","","S"
"DT5_FILORI","001","Posicione(""SX6"", 1, M->DT5_FILORI+""MV_CDRORI"", ""X6_CONTEUD"")","DT5_CDRORI","P","N","","0","","","S"
"DT5_LOJDES","001","SA1->A1_NOME","DT5_NOMDES","P","S","SA1","1","xFilial(""SA1"")+M->DT5_CLIDES+M->DT5_LOJDES","","S"
"DT5_LOJDES","002","SA1->A1_END","DT5_ENDDES","P","N","","0","","","S"
"DT5_LOJDES","003","SA1->A1_BAIRRO","DT5_BAIDES","P","N","","0","","","S"
"DT5_LOJDES","004","SA1->A1_MUN","DT5_MUNDES","P","N","","0","","","S"
"DT5_LOJDES","005","SA1->A1_EST","DT5_ESTDES","P","N","","0","","","S"
"DT5_LOJDES","006","SA1->A1_CEP","DT5_CEPDES","P","N","","0","","","S"
"DT5_SEQEND","001","DUE->DUE_NOME","DT5_NOME","P","S","DUE","1","xFilial()+M->DT5_DDD+M->DT5_TEL","","S"
"DT5_SEQEND","002","Iif(Empty(M->DT5_SEQEND), DUE->DUE_END, DUL->DUL_END)","DT5_END","P","S","DUL","1","xFilial('DUL')+M->DT5_DDD+M->DT5_TEL+M->DT5_SEQEND","","S"
"DT5_SEQEND","003","Iif(Empty(M->DT5_SEQEND), DUE->DUE_BAIRRO, DUL->DUL_BAIRRO)","DT5_BAIRRO","P","N","","0","","","S"
"DT5_SEQEND","004","Iif(Empty(M->DT5_SEQEND), DUE->DUE_MUN, DUL->DUL_MUN)","DT5_MUN","P","N","","0","","","S"
"DT5_SEQEND","005","Iif(Empty(M->DT5_SEQEND), DUE->DUE_EST, DUL->DUL_EST)","DT5_EST","P","N","","0","","","S"
"DT5_SEQEND","006","Iif(Empty(M->DT5_SEQEND), DUE->DUE_CEP, DUL->DUL_CEP)","DT5_CEP","P","N","","0","","","S"
"DT5_SEQEND","007","DUE->DUE_CONTAT","DT5_CONTAT","P","N","","0","","!Empty(M->DT5_TEL)","S"
"DT5_SQEDES","001","SA1->A1_NOME","DT5_NOMDES","P","S","SA1","1","xFilial(""SA1"")+M->DT5_CLIDES+M->DT5_LOJDES","","S"
"DT5_SQEDES","002","Iif(Empty(M->DT5_SQEDES), SA1->A1_END, DUL->DUL_END)","DT5_ENDDES","P","S","DUL","1","xFilial(""DUL"")+SA1->A1_DDD+SA1->A1_TEL+M->DT5_SQEDES","","S"
"DT5_SQEDES","003","Iif(Empty(M->DT5_SQEDES), SA1->A1_BAIRRO, DUL->DUL_BAIRRO)","DT5_BAIDES","P","N","","0","","","S"
"DT5_SQEDES","004","Iif(Empty(M->DT5_SQEDES), SA1->A1_MUN, DUL->DUL_MUN)","DT5_MUNDES","P","N","","0","","","S"
"DT5_SQEDES","005","Iif(Empty(M->DT5_SQEDES), SA1->A1_EST, DUL->DUL_EST)","DT5_ESTDES","P","N","","0","","","S"
"DT5_SQEDES","006","Iif(Empty(M->DT5_SQEDES), SA1->A1_CEP, DUL->DUL_CEP)","DT5_CEPDES","P","N","","0","","","S"
"DT5_TEL","001","DUE->DUE_NOME","DT5_NOME","P","S","DUE","1","xFilial('DUE')+M->DT5_DDD+M->DT5_TEL","!Empty(M->DT5_DDD)","S"
"DT5_TEL","002","DUE->DUE_END","DT5_END","P","N","","0","","!Empty(M->DT5_DDD)","S"
"DT5_TEL","003","DUE->DUE_BAIRRO","DT5_BAIRRO","P","N","","0","","!Empty(M->DT5_DDD)","S"
"DT5_TEL","004","DUE->DUE_MUN","DT5_MUN","P","N","","0","","!Empty(M->DT5_DDD)","S"
"DT5_TEL","005","DUE->DUE_EST","DT5_EST","P","N","","0","","!Empty(M->DT5_DDD)","S"
"DT5_TEL","006","DUE->DUE_CEP","DT5_CEP","P","N","","0","","!Empty(M->DT5_DDD)","S"
"DT5_TEL","007","DUE->DUE_CONTAT","DT5_CONTAT","P","N","","0","","!Empty(M->DT5_TEL)","S"
"DT5_TEL","008","DUE->DUE_TIPTRA","DT5_TIPTRA","P","N","","0","","","S"
"DT5_TEL","009","TMSValField(""M->DT5_TIPTRA"",.F.)","DT5_DESTPT","P","N","","0","","!Empty(M->DT5_TIPTRA)","S"
"DT9_AGRPAS","001","DT3->DT3_DESCRI","DT9_DESAGR","P","S","DT3","1","xFilial()+M->DT9_AGRPAS","","S"
"DT9_CODPAS","001","DT3->DT3_DESCRI","DT9_DESPAS","P","S","DT3","1","xFilial()+M->DT9_CODPAS","","S"
"DT9_CODPAS","002","DT3->DT3_CALPES","DT9_CALPES","P","S","DT3","1","xFilial()+M->DT9_CODPAS","","S"
"DTB_CDRDES","001","DUY->DUY_DESCRI","DTB_REGDES","P","S","DUY","1","xFilial()+M->DTB_CDRDES","!Empty(M->DTB_CDRDES)","S"
"DTB_CODMOT","001","Posicione(""DA4"",1,xFilial(""DA4"")+M->DTB_CODMOT,""DA4_NOME"")","DTB_NOMMOT","P","N","","0","","","S"
"DTC_ALIANC","001","Tabela(""MI"",M->DTC_ALIANC)","DTC_DESALI","P","N","","0","","!Empty(M->DTC_ALIANC)","S"
"DTC_CDRCAL","001","DUY->DUY_DESCRI","DTC_REGCAL","P","S","DUY","1","xFilial()+M->DTC_CDRCAL","","S"
"DTC_CDRDES","001","DUY->DUY_DESCRI","DTC_REGDES","P","S","DUY","1","xFilial()+M->DTC_CDRDES","!Empty(M->DTC_CDRDES)","S"
"DTC_CDRPER","001","DUY->DUY_DESCRI","DTC_REGPER","P","S","DUY","1","xFilial()+M->DTC_CDRPER","!Empty(M->DTC_CDRPER)","S"
"DTC_CLICON","001","SA1->A1_NOME","DTC_NOMCON","P","S","SA1","1","xFilial()+M->DTC_CLICON+M->DTC_LOJCON","!Empty(M->DTC_CLICON)","S"
"DTC_CLIDES","001","SA1->A1_NOME","DTC_NOMDES","P","S","SA1","1","xFilial()+M->DTC_CLIDES+M->DTC_LOJDES","!Empty(M->DTC_CLIDES)","S"
"DTC_CLIDES","002","SA1->A1_CDRDES","DTC_CDRDES","P","S","SA1","1","xFilial()+M->DTC_CLIDES+M->DTC_LOJDES","Empty(M->DTC_NUMCOT)","S"
"DTC_CLIDES","003","DUY->DUY_DESCRI","DTC_REGDES","P","S","DUY","1","xFilial()+M->DTC_CDRDES","!Empty(M->DTC_CDRDES)","S"
"DTC_CLIDES","004","TMSDestCal( M->DTC_CLIDEV, M->DTC_LOJDEV, M->DTC_CDRDES )","DTC_CDRCAL","P","N","","0","","","S"
"DTC_CLIDES","005","DUY->DUY_DESCRI","DTC_REGCAL","P","S","DUY","1","xFilial()+M->DTC_CDRCAL","","S"
"DTC_CLIDES","006","TMSA050Ali()","DTC_ALIANC","P","N","","0","","","S"
"DTC_CLIDPC","001","SA1->A1_NOME","DTC_NOMDPC","P","S","SA1","1","xFilial()+M->DTC_CLIDPC+M->DTC_LOJDPC","!Empty(M->DTC_CLIDPC)","S"
"DTC_CLIREM","001","SA1->A1_NOME","DTC_NOMREM","P","S","SA1","1","xFilial()+M->DTC_CLIREM+M->DTC_LOJREM","!Empty(M->DTC_CLIREM)","S"
"DTC_CODEMB","001","SX5->X5_DESCRI","DTC_DESEMB","P","S","SX5","1","xFilial()+""MG""+M->DTC_CODEMB","","S"
"DTC_CODPRO","001","SB1->B1_DESC","DTC_DESPRO","P","S","SB1","1","xFilial()+M->DTC_CODPRO","!Empty(M->DTC_CODPRO)","S"
"DTC_LOJDES","001","SA1->A1_NOME","DTC_NOMDES","P","S","SA1","1","xFilial()+M->DTC_CLIDES+M->DTC_LOJDES","!Empty(M->DTC_CLIDES)","S"
"DTC_LOJDES","002","SA1->A1_CDRDES","DTC_CDRDES","P","S","SA1","1","xFilial()+M->DTC_CLIDES+M->DTC_LOJDES","Empty(M->DTC_NUMCOT)","S"
"DTC_LOJDES","003","DUY->DUY_DESCRI","DTC_REGDES","P","S","DUY","1","xFilial()+M->DTC_CDRDES","!Empty(M->DTC_CDRDES)","S"
"DTC_LOJDES","004","TMSDestCal( M->DTC_CLIDEV, M->DTC_LOJDEV, M->DTC_CDRDES )","DTC_CDRCAL","P","N","","0","","","S"
"DTC_LOJDES","005","DUY->DUY_DESCRI","DTC_REGCAL","P","S","DUY","1","xFilial()+M->DTC_CDRCAL","","S"
"DTC_LOTNFC","001","Posicione(""DTP"",2,xFilial(""DTP"")+M->DTC_FILORI+M->DTC_LOTNFC,""DTP_NUMSOL"")","DTC_NUMSOL","P","N","","0","","","S"
"DTC_SERTMS","001","TMSValField(""DTC_SERTMS"",.F.,""DTC_DESSVT"")","DTC_DESSVT","P","N","","0","","","S"
"DTC_SERVIC","001","X5DESCRI()","DTC_DESSER","P","S","SX5","1","xFilial()+""L4""+M->DTC_SERVIC","","S"
"DTD_CDRDES","001","DUY->DUY_DESCRI","DTD_REGDES","P","S","DUY","1","xFilial()+M->DTD_CDRDES","!Empty(M->DTD_CDRORI)","S"
"DTD_CDRORI","001","DUY->DUY_DESCRI","DTD_REGORI","P","S","DUY","1","xFilial()+M->DTD_CDRORI","!Empty(M->DTD_CDRORI)","S"
"DTG_VALATE","001","M->DTG_VALATE","DTG_FATPES","P","N","","0","","","S"
"DTH_CDRCAL","001","DUY->DUY_DESCRI","DTH_REGCAL","P","S","DUY","1","xFilial()+M->DTH_CDRCAL","","S"
"DTH_CDRDES","001","DUY->DUY_DESCRI","DTH_REGDES","P","S","DUY","1","xFilial()+M->DTH_CDRDES","","S"
"DTH_CLIDEV","001","SA1->A1_NOME","DTH_NOMDEV","P","S","SA1","1","xFilial()+M->DTH_CLIDEV+M->DTH_LOJDEV","","S"
"DTH_LOJDEV","001","SA1->A1_NOME","DTH_NOMDEV","P","S","SA1","1","xFilial()+M->DTH_CLIDEV+M->DTH_LOJDEV","","S"
"DTI_CLICON","001","SA1->A1_NOME","DTI_NOMCON","P","S","SA1","1","xFilial()+M->DTI_CLICON+M->DTI_LOJCON","","S"
"DTI_CLIDES","001","SA1->A1_NOME","DTI_NOMDES","P","S","SA1","1","xFilial()+M->DTI_CLIDES+M->DTI_LOJDES","","S"
"DTI_CLIREM","001","SA1->A1_NOME","DTI_NOMREM","P","S","SA1","1","xFilial()+M->DTI_CLIREM+M->DTI_LOJREM","","S"
"DTI_LOJCON","001","SA1->A1_NOME","DTI_NOMCON","P","S","SA1","1","xFilial()+M->DTI_CLICON+M->DTI_LOJCON","","S"
"DTI_LOJDES","001","SA1->A1_NOME","DTI_NOMDES","P","S","SA1","1","xFilial()+M->DTI_CLIDES+M->DTI_LOJDES","","S"
"DTI_LOJREM","001","SA1->A1_NOME","DTI_NOMREM","P","S","SA1","1","xFilial()+M->DTI_CLIREM+M->DTI_LOJREM","","S"
"DTJ_CNDCON","001","X5DESCRI()","DTJ_DSCCON","P","S","SX5","1","xFilial()+""M4""+M->DTJ_CNDCON","","S"
"DTJ_CNDDEP","001","X5DESCRI()","DTJ_DSCDEP","P","S","SX5","1","xFilial()+""M4""+M->DTJ_CNDDEP","","S"
"DTJ_CNDDES","001","X5DESCRI()","DTJ_DSCDES","P","S","SX5","1","xFilial()+""M4""+M->DTJ_CNDDES","","S"
"DTJ_CNDREM","001","X5DESCRI()","DTJ_DSCREM","P","S","SX5","1","xFilial()+""M4""+M->DTJ_CNDREM","","S"
"DTL_TIPTAB","001","X5DESCRI()","DTL_DESTIP","P","S","SX5","1","xFilial()+""M5""+M->DTL_TIPTAB","","S"
"DTN_GRPVEN","001","DUY->DUY_DESCRI","DTN_DESGRP","P","S","DUY","1","xFilial()+M->DTN_GRPVEN","","S"
"DTN_SERTMS","001","TMSValField(""DTN_SERTMS"",.F.,""DTN_DESSVT"")","DTN_DESSVT","P","N","","0","","","S"
"DTN_TIPTRA","001","TMSValField(""DTN_TIPTRA"",.F.,""DTN_DESTPT"")","DTN_DESTPT","P","","","0","","","S"
"DTO_CODMOT","001","Posicione(""DA4"",1,xFilial(""DA4"")+M->DTO_CODMOT,""DA4_NOME"")","DTO_NOMMOT","P","N","","0","","","S"
"DTQ_ROTA","001","Posicione(""DA8"",1,xFilial(""DA8"")+M->DTQ_ROTA,""DA8_DESC"")","DTQ_DESROT","P","N","","0","","","S"
"DTR_CODRB1","001","DA3->DA3_DESC","DTR_MODRB1","P","S","DA3","1","xFilial()+M->DTR_CODRB1","","S"
"DTR_CODRB2","001","DA3->DA3_DESC","DTR_MODRB2","P","S","DA3","1","xFilial()+M->DTR_CODRB2","","S"
"DTR_CODVEI","001","DA3->DA3_DESC","DTR_MODVEI","P","S","DA3","1","xFilial()+M->DTR_CODVEI","","S"
"DTR_CODVEI","002","Posicione(""SA2"",1,xFilial(""SA2"")+DA3->(DA3_CODFOR+DA3_LOJFOR),""A2_NOME"")","DTR_PROVEI","P","N","","0","","","S"
"DTR_CODVEI","003","DA3->DA3_CODFOR","DTR_CREADI","P","N","","0","","","S"
"DTR_CODVEI","004","DA3->DA3_LOJFOR","DTR_LOJCRE","P","N","","0","","","S"
"DTR_CODVEI","005","SA2->A2_NOME","DTR_NOMCRE","P","N","","0","","","S"
"DTR_CREADI","001","Posicione('SA2',1,xFilial()+M->DTR_CREADI+ALLTRIM(M->DTR_LOJCRE),'A2_NOME')","DTR_NOMCRE","P","N","","0","","","S"
"DTR_LOJCRE","001","Posicione('SA2',1,xFilial()+M->DTR_CREADI+M->DTR_LOJCRE,'A2_NOME')","DTR_NOMCRE","P","N","","0","","","S"
"DTS_ROTA","001","Posicione(""DA8"",1,xFilial(""DA8"")+M->DTS_ROTA,""DA8_DESC"")","DTS_DESROT","P","N","","0","","","S"
"DTS_TABCAR","001","DUS->DUS_DESCRI","DTS_DESCRI","P","S","DUS","1","xFilial()+M->DTS_TABCAR","","S"
"DTT_TIPVEI","001","DUT->DUT_DESCRI","DTT_DTPVEI","P","S","DUT","1","xFilial()+M->DTT_TIPVEI","","S"
"DTU_CODVEI","001","Posicione(""DA3"",1,xFilial(""DA3"")+M->DTU_CODVEI,""DA3_DESC"")","DTU_MODVEI","P","N","","0","","","S"
"DTU_CODVEI","002","TMSTipoVei( M->DTU_CODVEI )","DTU_TIPVEI","P","N","","0","","","S"
"DTU_CODVEI","003","Posicione(""DA3"",1,xFilial(""DA3"")+M->DTU_CODVEI,""DA3_PLACA"")","DTU_PLACA","P","N","","0","","","S"
"DTU_CODVEI","004","TA430SgOdo()","DTU_ODOENT","P","N","","0","","","S"
"DTU_CODVEI","005","TA430SgOdo()","DTU_ODOSAI","P","N","","0","","","S"
"DTV_CDRDES","001","DUY->DUY_DESCRI","DTV_REGDES","P","S","DUY","1","xFilial()+M->DTV_CDRDES","!Empty(M->DTV_CDRDES)","S"
"DTV_CODCIA","001","SA2->A2_NOME","DTV_NOMCIA","P","S","SA2","1","xFilial(""SA2"")+M->DTV_CODCIA+M->DTV_LOJCIA","","S"
"DTV_CODPRO","001","PADR(SB1->B1_DESC,LEN(SB1->B1_DESC))","DTV_DESPRO","P","S","SB1","1","XFILIAL(""SB1"")+M->DTV_CODPRO","","S"
"DTV_DESPRO","001","PADR(SB1->B1_COD,LEN(SB1->B1_COD))","DTV_CODPRO","P","S","SB1","3","XFILIAL(""SB1"")+M->DTV_DESPRO","","S"
"DTV_LOJCIA","001","SA2->A2_NOME","DTV_NOMCIA","P","S","SA2","1","xFilial(""SA2"")+M->DTV_CODCIA+M->DTV_LOJCIA","","S"
"DU0_CODFOR","001","SA2->A2_NOME","DU0_NOMFOR","P","S","SA2","1","xFilial()+M->DU0_CODFOR+M->DU0_LOJFOR","","S"
"DU0_CODROD","001","Posicione(""DTZ"",1,xFilial(""DU0"")+M->DU0_CODROD,""DTZ_NOMROD"")","DU0_NOMROD","P","N","","0","","","S"
"DU0_CODROD","002","TmsA270Seq()","DU0_SEQPDG","P","N","","0","","","S"
"DU0_LOJFOR","001","SA2->A2_NOME","DU0_NOMFOR","P","S","SA2","1","xFilial()+M->DU0_CODFOR+M->DU0_LOJFOR","","S"
"DU1_CODCLI","001","SA1->A1_NOME","DU1_NOMCLI","P","S","SA1","1","xFilial()+M->DU1_CODCLI+M->DU1_LOJCLI","","S"
"DU1_LOJCLI","001","SA1->A1_NOME","DU1_NOMCLI","P","S","SA1","1","xFilial()+M->DU1_CODCLI+M->DU1_LOJCLI","","S"
"DU2_ROTA","001","Posicione(""DA8"",1,xFilial(""DA8"")+M->DU2_ROTA,""DA8_DESC"")","DU2_DESROT","P","N","","0","","","S"
"DU4_TPTSEG","001","X5DESCRI()","DU4_DESTPT","P","S","SX5","1","xFilial()+""MD""+M->DU4_TPTSEG","","S"
"DU5_CDRDES","001","DUY->DUY_DESCRI","DU5_REGDES","P","S","DUY","1","xFilial()+M->DU5_CDRDES","","S"
"DU5_CDRORI","001","DUY->DUY_DESCRI","DU5_REGORI","P","S","DUY","1","xFilial()+M->DU5_CDRORI","","S"
"DU5_CODPRO","001","SB1->B1_DESC","DU5_DESPRO","P","S","SB1","1","xFilial()+M->DU5_CODPRO","!Empty(M->DU5_CODPRO)","S"
"DU6_CDRDES","001","DUY->DUY_DESCRI","DU6_REGDES","P","S","DUY","1","xFilial()+M->DU6_CDRDES","","S"
"DU6_COMSEG","001","DU3->DU3_DESCRI","DU6_DESCOM","P","S","DU3","1","xFilial()+M->DU6_COMSEG","","S"
"DU8_CODFOR","001","SA2->A2_NOME","DU8_NOMFOR","P","S","SA2","1","xFilial()+M->DU8_CODFOR+M->DU8_LOJFOR","","S"
"DU9_CODHIS","001","Posicione(""DVI"",1,xFilial(""DVI"")+M->DU9_CODHIS,""DVI_HISTOR"")","DU9_HISTOR","P","","","0","","","S"
"DU9_CODHIS","002","Posicione(""DVI"",1,xFilial(""DVI"")+M->DU9_CODHIS,""DVI_TIPCAL"")","DU9_TIPCAL","P","","","0","","","S"
"DUA_CODOCO","001","DT2->DT2_DESCRI","DUA_DESOCO","P","S","DT2","1","xFilial()+M->DUA_CODOCO","!Empty(M->DUA_CODOCO)","S"
"DUB_CODOCO","001","DT2->DT2_DESCRI","DUB_DESOCO","P","S","DT2","1","xFilial()+M->DUB_CODOCO","!Empty(M->DUB_CODOCO)","S"
"DUB_COMSEG","001","DU3->DU3_DESCRI","DUB_DESSEG","P","S","DU3","1","xFilial()+M->DUB_COMSEG","!Empty(M->DUB_COMSEG)","S"
"DUB_VALPRE","001","Tmsa370Val()","DUB_VALIND","P","N","","0","","","S"
"DUE_CDRSOL","001","DUY->DUY_DESCRI","DUE_REGSOL","P","S","DUY","1","xFilial(""DUY"")+M->DUE_CDRSOL","","S"
"DUE_CODCLI","001","SA1->A1_NOME","DUE_NOME","P","S","SA1","1","xFilial()+M->DUE_CODCLI+M->DUE_LOJCLI","","S"
"DUE_CODCLI","002","SA1->A1_NREDUZ","DUE_NREDUZ","P","N","","0","","","S"
"DUE_CODCLI","003","SA1->A1_END","DUE_END","P","N","","0","","","S"
"DUE_CODCLI","004","SA1->A1_MUN","DUE_MUN","P","N","","0","","","S"
"DUE_CODCLI","005","SA1->A1_EST","DUE_EST","P","N","","0","","","S"
"DUE_CODCLI","006","SA1->A1_BAIRRO","DUE_BAIRRO","P","N","","0","","","S"
"DUE_CODCLI","007","SA1->A1_CEP","DUE_CEP","P","N","","0","","","S"
"DUE_CODCLI","008","SA1->A1_CGC","DUE_CGC","P","N","","0","","","S"
"DUE_CODCLI","009","SA1->A1_INSCR","DUE_INSCR","P","N","","0","","","S"
"DUE_CODCLI","010","SA1->A1_CONTATO","DUE_CONTAT","P","N","","0","","","S"
"DUE_CODCLI","011","SA1->A1_EMAIL","DUE_EMAIL","P","N","","0","","","S"
"DUE_CODCLI","012","SA1->A1_DDD","DUE_DDD","P","N","","0","","","S"
"DUE_CODCLI","013","SA1->A1_TEL","DUE_TEL","P","N","","0","","","S"
"DUE_CODCLI","014","SA1->A1_CDRDES","DUE_CDRSOL","P","N","","0","","","S"
"DUE_CODCLI","015","DUY->DUY_DESCRI","DUE_REGSOL","P","S","DUY","1","xFilial(""DUY"")+M->DUE_CDRSOL","","S"
"DUE_LOJCLI","001","SA1->A1_NOME","DUE_NOME","P","S","SA1","1","xFilial()+M->DUE_CODCLI+M->DUE_LOJCLI","","S"
"DUE_LOJCLI","002","SA1->A1_NREDUZ","DUE_NREDUZ","P","N","","0","","","S"
"DUE_LOJCLI","003","SA1->A1_END","DUE_END","P","N","","0","","","S"
"DUE_LOJCLI","004","SA1->A1_MUN","DUE_MUN","P","N","","0","","","S"
"DUE_LOJCLI","005","SA1->A1_EST","DUE_EST","P","N","","0","","","S"
"DUE_LOJCLI","006","SA1->A1_BAIRRO","DUE_BAIRRO","P","N","","0","","","S"
"DUE_LOJCLI","007","SA1->A1_CEP","DUE_CEP","P","N","","0","","","S"
"DUE_LOJCLI","008","SA1->A1_CGC","DUE_CGC","P","N","","0","","","S"
"DUE_LOJCLI","009","SA1->A1_INSCR","DUE_INSCR","P","N","","0","","","S"
"DUE_LOJCLI","010","SA1->A1_CONTATO","DUE_CONTAT","P","N","","0","","","S"
"DUE_LOJCLI","011","SA1->A1_EMAIL","DUE_EMAIL","P","N","","0","","","S"
"DUF_REGTRI","001","Tabela(""MC"",M->DUF_REGTRI,.F.)","DUF_DESCRI","P","N","","0","","","S"
"DUG_CODPAS","001","Posicione(""DT3"",1,xFilial(""DT3"")+M->DUG_CODPAS,""DT3_DESCRI"")","DUG_DESPAS","P","N","","0","","","S"
"DUI_CODPRO","001","SB1->B1_DESC","DUI_DESPRO","P","S","SB1","1","xFilial()+M->DUI_CODPRO","","S"
"DUI_PRDCIF","001","SB1->B1_DESC","DUI_DESCIF","P","","","0","xFilial()+M->DUI_PRDCIF","","S"
"DUJ_CODFOR","001","SA2->A2_NOME","DUJ_NOMFOR","P","S","SA2","1","xFilial()+M->DUJ_CODFOR+M->DUJ_LOJFOR","","S"
"DUJ_LOJFOR","001","SA2->A2_NOME","DUJ_NOMFOR","P","S","SA2","1","xFilial()+M->DUJ_CODFOR+M->DUJ_LOJFOR","","S"
"DUK_CODFUN","001","DCD->DCD_NOMFUN","DUK_NOMFUN","P","S","DCD","1","xFilial()+M->DUK_CODFUN","","S"
"DUL_CODCLI","001","SA1->A1_NOME","DUL_NOME","P","S","SA1","1","xFilial(""SA1"")+M->DUL_CODCLI+M->DUL_LOJCLI","!Empty(M->DUL_CODCLI)","S"
"DUL_LOJCLI","001","SA1->A1_NOME","DUL_NOME","P","S","SA1","1","xFilial(""SA1"")+M->DUL_CODCLI+M->DUL_LOJCLI","!Empty(M->DUL_LOJCLI)","S"
"DUM_CODEMB","001","SX5->X5_DESCRI","DUM_DESEMB","P","S","SX5","1","xFilial()+""MG""+M->DUM_CODEMB","","S"
"DUM_CODPRO","001","Posicione(""SB1"",1,xFilial(""SB1"")+M->DUM_CODPRO,""B1_DESC"")","DUM_DESPRO","P","N","","0","","","S"
"DUN_CDRDCA","001","DUY->DUY_DESCRI","DUN_REGDCA","P","S","DUY","1","xFilial()+M->DUN_CDRDCA","","S"
"DUN_CDRDCA","002","DUY->DUY_FILDES","DUN_FILDCA","P","N","","0","","","S"
"DUN_CDRDES","001","DUY->DUY_DESCRI","DUN_REGDES","P","S","DUY","1","xFilial()+M->DUN_CDRDES","!Empty(M->DUN_CDRDES)","S"
"DUN_CDRDES","002","DUY->DUY_FILDES","DUN_FILDES","P","S","DUY","1","xFilial()+M->DUN_CDRDES","!Empty(M->DUN_CDRDES)","S"
"DUO_CLIAGR","001","SA1->A1_NOME","DUO_NOMAGR","P","S","SA1","1","xFilial()+M->DUO_CLIAGR+M->DUO_LOJAGR","","S"
"DUO_CNDFRE","001","Tabela(""M4"",M->DUO_CNDFRE,.F.)","DUO_DESCND","P","N","","0","","","S"
"DUO_CODCLI","001","SA1->A1_NOME","DUO_NOMCLI","P","S","SA1","1","xFilial()+M->DUO_CODCLI+M->DUO_LOJCLI","","S"
"DUO_LOJAGR","001","SA1->A1_NOME","DUO_NOMAGR","P","S","SA1","1","xFilial()+M->DUO_CLIAGR+M->DUO_LOJAGR","","S"
"DUO_LOJCLI","001","SA1->A1_NOME","DUO_NOMCLI","P","S","SA1","1","xFilial()+M->DUO_CODCLI+M->DUO_LOJCLI","","S"
"DUO_TIPFAT","001","Posicione(""DUZ"",1,xFilial()+M->DUO_TIPFAT,""DUZ_DESCRI"")","DUO_DESFAT","P","N","","0","","","S"
"DUP_CODMOT","001","DA4->DA4_NOME","DUP_NOMMOT","P","S","DA4","1","xFilial()+M->DUP_CODMOT","","S"
"DUP_CODMOT","002","DA4->DA4_TIPMOT","DUP_TIPMOT","P","","","0","","","S"
"DUQ_CODAJU","001","DAU->DAU_NOME","DUQ_NOMAJU","P","S","DAU","1","xFilial()+M->DUQ_CODAJU","","S"
"DUR_CODPAS","001","DT3->DT3_DESCRI","DUR_DESPAS","P","S","DT3","1","xFilial()+M->DUR_CODPAS","","S"
"DUR_GRPVEN","001","DUY->DUY_DESCRI","DUR_DESGRP","P","S","DUY","1","xFilial() + M->DUR_GRPVEN","","S"
"DUU_CODCLI","001","SA1->A1_NOME","DUU_NOMCLI","P","S","SA1","1","xFilial()+M->DUU_CODCLI+M->DUU_LOJCLI","!Empty(M->DUU_CODCLI)","S"
"DUW_COMSEG","001","DU3->DU3_DESCRI","DUW_DESSEG","P","S","DU3","1","xFilial()+M->DUW_COMSEG","!Empty(M->DUW_COMSEG)","S"
"DUW_TABSEG","001","Tabela(""MD"",M->DUW_TPTSEG,.F.)","DUW_DESTPT","P","","","0","","","S"
"DUW_TPTSEG","001","Tabela(""MD"",M->DUW_TPTSEG,.F.)","DUW_DESTPT","P","","","0","","","S"
"DUX_SERVIC","001","Tabela(""L4"",M->DUX_SERVIC,.F.)","DUX_DESSER","P","N","","0","","","S"
